Date,P,U,BYM,E,R,W,PUSA
2022-03-01,6.0575637944985,-0.519014604661175,0.0570437547993291,-0.239398195671677,0.684306900228771,35.6602580142765,14.6890068933759
2022-04-01,6.41717706420254,-0.837530561332832,0.0568046951285448,-0.854355870291295,1.08967107766457,34.710867574005,15.5315442666561
2022-05-01,6.33979033390658,-0.558658346004491,0.0474482031474256,-0.848113544910911,1.37503525510036,34.2699942905963,17.8697066399363
2022-06-01,7.07140360361061,-0.592711008676148,0.0394173972230001,-1.04027121953053,1.79039943253616,33.2443335071875,21.0941263661576
2022-07-01,7.68501687331465,-0.705554020347806,0.050616113297421,-0.54552889415014,2.41576360997195,32.5929348288986,21.0147576936862
2022-08-01,8.24963014301871,-0.656004749019464,0.0454523761078345,-0.98528656876976,2.88112778740775,31.7904298325269,20.8044241519337
2022-09-01,8.72724341272275,-0.777947881691122,0.0537339916299983,-1.11064424338937,3.27649196484355,31.356011941275,21.1098536820766
2022-10-01,9.14185668242678,-0.71518355236278,0.0454608067472435,-1.22540191800899,3.95185614227934,31.0137487068858,22.4090503690823
2022-11-01,9.57246995213083,-0.912506828034437,0.0344484986521147,-1.79935959262861,4.39722031971514,30.9311293450457,22.6817078404017
2022-12-01,9.76308322183486,-0.908834432706095,-0.00562719679716,-1.77021726724822,4.93258449715094,30.3018737086958,22.2376153117211
2023-01-01,10.3306964915389,-0.977971377377753,0.0179965123983597,-2.36547494186784,5.18794867458673,53.4296996899929,23.8196502340209
